Text,Date,search_term
"I am going to break away from the endless COVID-19 stories, debates, and other anxiety-driven news for a simple 24-second video of Andi the Puggo walking and sniffing around our backyard. #pug #pugs #puglife",04/01/2020,covid-19
#SantaBarbara county reports first Covid-19 related death.,04/01/2020,covid-19
"1/4 million people may die from respiratory complications due to Covid-19 in the next 60 days. But thank goodness, Trump has a lot of followers on Facebook. Makes me feel so much safer now.",04/01/2020,covid-19
Cities that have stay-at-home orders should also have schedules allowing the right amount of non-essential workers to get out and exercise and enjoy the fresh air. #StayAtHome #SocialDistancing #lockdown #StayAtHomeChallenge #StayAtHomeAndStaySafe #Covid_19 #COVID,04/01/2020,covid-19
"Time on our hands, limited income, constantly fearful of illness and death. This tracks. #Quarantine #Covid_19 #Millenials",04/01/2020,covid-19
#WorldUpsideDown #NewYorkCity . #coronatime #covid_19 #video . #NYstateofmind @thorstenroth212 @thorstenrothfa #NYC,04/01/2020,covid-19
Pinche COVID-19 nos dio donde más nos duele a los Regios ,04/01/2020,covid-19
Hey NYC LGBT fam - the #NYCUnityProject of the @NYCMayorsOffice just released a survey to gather info on local and virtual LGBTQ resources available during this #COVID19 crisis. The deadline is 4/8. Please share with LGBT orgs! @ashemcgovern @MTMcMorrow,04/01/2020,covid-19
"Fire Departments across Lanark County are implementing a TOTAL open air burn ban as of April 2. MM’s seasonal burn bylaw came in effect today. Based on weather forecasts and complications from COVID-19, a complete ban will be in effect as of tomorrow. @MMFD1_2",04/01/2020,covid-19
I'm going the distance. I'm COVID-19.,04/01/2020,covid-19
"Y’all, the governed is only calling a national emergency because we need government funding bc they are going to turn Cobo into a hospital so it can fit all the the ppl who currently have covid-19. We can’t get government funding without calling a emergency!!",04/01/2020,covid-19
@bumble how does someone get unbanned?? Is it because of COVID-19?,04/01/2020,covid-19
"No es broma, si no voy al hospital por #Covid19 creo que iré por una indigestión estomacal ",04/01/2020,covid-19
2 people in elk grove died from COVID-19 that should be enough for you to stay home &amp; not see ur friends or family. you just never know.,04/01/2020,covid-19
Good call. National Guard deploying around Montana to slow spread of COVID-19 https://billingsgazette.com/news/state-and-regional/national-guard-deploying-around-montana-to-slow-spread-of-covid-19/article_54006d0e-2cca-5051-80ad-e685facaba90.html #COVID19 – at Golden Oak at Walt Disney World Resort,04/01/2020,covid-19
So they hadn’t washed their hands BEFORE the virus #Orangutan #WashYourHands #Covid19 ,04/01/2020,covid-19
En #SPGG hemos sido ejemplo de buen comportamiento frente a la emergencia de #COVID19. Sigamos así. No arriesgues tu seguridad y la de tu familia por ir a comprar un six de cerveza. Mantengamos el distanciamiento social. ,04/01/2020,covid-19
Shoutout Covid-19 ending my football career early.. 2 years ago #woke @Kelly/Shorts Stadium https://www.instagram.com/p/B-dO5a4Fz0eJ9-T3Zw1dcuvZVbTROLMxjA_OVk0/?igshid=laooqpglnnok,04/01/2020,covid-19
"Covid-19 has changed our world and our lives. But some things absolutely, unequivocally have not changed, nor will they ever.",04/01/2020,covid-19
66% of businesses say they would be back to business as usual within 1 month if the COVID-19 pandemic ended today #positives,04/01/2020,covid-19
Lol my job still tryna make me work talking about a Covid 19 Safe Passage letter.....BRO REALLY???? ,04/01/2020,covid-19
This is a great episode for young swimmers #LifeBeyondThePool #COVID19 #Tokyo2021 #TeamUSA #Swammer #FunnestSport #MentalHealth #InternalMotivation,04/01/2020,covid-19
"Heard hair is a risky fomite for COVID-19, maybe on to something",04/01/2020,covid-19
Tomorrow I will moderate an @SDGrantmakers panel on resources for nonprofits impacted by #covid19 register here: ,04/01/2020,covid-19
watching this webinar on COVID-19 by healthcare professionals made me realize how SHITTY of a job the US does in dealing with crisis. it could’ve been prevented from it becoming this bad. smfh.,04/01/2020,covid-19
"I had to miss virtual church choir tonight because I’m prepping to host ATC tomorrow. I’ll be honest, it takes a toll to report on COVID-19. So I’m taking a minute to share some positivity. This song always makes me feel so good. I hope it makes you feel good too! – at WBHM",04/01/2020,covid-19
Heartfelt thanks to Lara Woolfson and others recovering from COVID-19 and sharing their experience to ease the worry and anxiety of others. ,04/01/2020,covid-19
"I hope @realDonaldTrump and ignorant state officials such as @govkristinoem, understand that by ignoring COVID-19 and refusing to take action to protect citizens, the blood of those who die - and many will at this point - is on their hands.",04/01/2020,covid-19
"The English version is on there now, plus new 3 part Covid19 documentary. You have to go on internet or another YouTube channel to find Part 5 though. I don't believe everything but #PIZZAGATEISREAL",04/01/2020,covid-19
News That Doesn’t Suck Is Back! FDA Approves A 5-Minute CoVid-19 Test! #COVIDー19,04/01/2020,covid-19
No cause that’s my COVID-19 birthday ,04/01/2020,covid-19
On March 25 i provided a projection/forecast of the #COVID19 cases Worldwide. It is troubling to see that today we are only 72K cases away from 1M Please stay informed share info &amp; prepare Our Healthcare system is on the frontline and about to hit the redline on the EASTCOAST ,04/01/2020,covid-19
During a crisis it is imperative that we do not operate in silos but rather work collaboratively towards a common mission. #firefighter #covid19 @IAFC @IAFCPresident,04/01/2020,covid-19
So thankful to the teams of @rjriewerts @EdEllisonMD @MarvinCamposMD for their excellent leadership as we navigate uncharted territory. Proud to be part of @PermanenteDocs #WeAreInThisTogether #Covid_19 #medtwitter #tweetatrician,04/01/2020,covid-19
Every death due to COVID19 is on you @realDonaldTrump,04/01/2020,covid-19
"We thank #ALIBABA Company, The Top Sponsor of the International Olympic Committee (IOC) @iocmedia @Olympics, the generous donation of medical equipment and the 50,000 detection kits for the people of Mexico, and thus be able to overcome the crisis caused by #COVID-19 in Mexico ",04/01/2020,covid-19
Cheers to one year at @WMAR2News not quite how I expected to spend this day but so grateful to be back home in Baltimore!! Because of #COVID19 I haven’t been in the station for weeks. I spend half my day in the field for GMM &amp; the rest of the day working on stories at home. ,04/01/2020,covid-19
Thanks to #COVID19 (NOT) I'm now a power user of .@zoom_us. Here' s a handy 'How to' Use Zoom Videoconferencing guide to Teach Online Effectively by our colleagues at .@ContactNorth https://teachonline.ca/tools-trends/tools-to-teach-online/how-to-use-zoom-videoconferencing-to-teach-online-effectively #highered @RonOwston,04/01/2020,covid-19
Can someone please tell that this #COVID19 was just a GIANT April Fools joke so it can be over already....I’m over this shit already ,04/01/2020,covid-19
"As #COVID19 issues ramped up in the US in the last few weeks and business has correspondingly grounded to a near halt, yours truly considered ducking out in for a month as he holds citizenship there. But a 14-day quarantine was out of the question: ",04/01/2020,covid-19
New video is up! Go check it out!! Uber and Covid-19 https://youtu.be/qUWYxWqGvPs via @YouTube,04/01/2020,covid-19
"The #covid19 view from #MyrtleBeach -- closed public beach accesses. @Myrtle Beach, South Carolina https://www.instagram.com/p/B-dOm-xnFXV/?igshid=1dzu9mkhks7bj",04/01/2020,covid-19
Un gusto recibir en nuestro hospital al titular de @SaludEdomex Mtro @Gabriel_OShea. Nos entregó EPP para hacer frente a la pandemia de COVID-19 ,04/01/2020,covid-19
Hey COVID-19....... ,04/01/2020,covid-19
"Here’s today’s thesaurus worthy COVID-19 PSA from all of us at Zeh Arndt Creative. Whether you’re singing the song from @rekording, reading the original poem by Chris Franklin or reciting the children’s story by… https://www.instagram.com/p/B-dOiAtJx_e/?igshid=3kczakvfcj56",04/01/2020,covid-19
Do Re Mi - Covid 19 version https://youtu.be/MMBh-eo3tvE via @YouTube,04/01/2020,covid-19
"@ricky_martin Quarantine mode! #rickymartin #stayhome #quarantine #coronavirus #covıd19 #beverlyhills #ca em Beverly Hills, California https://www.instagram.com/p/B-S0vkznNiy/?igshid=qnm7h5xdoai3",04/01/2020,covid-19
This must stop.COVID 19 is not a simple Virus. It is taking lives. @CMOMaharashtra Uddhav ji please take a note and stop this Whatever you are doing is not helping.People cannot crowd. Social distancing is the need of the hour in Mumbai it is a challenge just like New York plz ,04/01/2020,covid-19
Take that...Covid19 ,04/01/2020,covid-19
"“To be sentimental or emotional now is dangerous to oneself and to others. To trust anyone or to admit any hope of a better world is criminally foolish, as foolish as it is to stop working for it.” #KeithDouglas #quote #direction #covi̇d_19 #NYstateofmind @thorstenroth212 #NYC",04/01/2020,covid-19
"We need a #PeoplesBailout where health is the top priority, for all people, with no exceptions. Join me demanding Congress support 5 principles of just COVID-19 relief: ",04/01/2020,covid-19
Tomorrow's free virtual town hall meeting features Robert Coffey of the Small Business Administration to answer questions on #nonprofit loan/relief options. We’ll also cover important governance considerations during #COVID19. Join us at 10:30am tomorrow!,04/01/2020,covid-19
Great journalists! They understood it had nothing to do with COVID-19.,04/01/2020,covid-19
"Ministro de @MINSAPCuba señala que: Contamos con 100 000 test rápidos. No todos los casos respiratorios son de #COVID19 . Nadie debe alarmarse, estamos esperando un incremento de casos positivos. #CubaSalva #RadioTaino",04/01/2020,covid-19
Keep up the great #reporting! Love the #workfromhome broadcast studio @JZarateNews @CRN....nicely done....here’s my end of day #homeoffice with a tired looking #IFB and #LavMicrophone pair draped over my screen. #covid19 #coronavirus https://twitter.com/JZarateNews/status/1243622780454699017,04/01/2020,covid-19
"@lapublichealth announces new totals for LA County. Here in Arcadia, there are 2 new #COVID19 cases bringing the total to 12. #SocialDistancing #StayHome #SaferAtHome #WashYourHands #KeepYourDistance #6feetapart",04/01/2020,covid-19
Whew ~. The #CarnivalBarkingClown Show is over. Or should we call it the #clustertrump Show ? There was no real help or info about #Covid_19 but it will be gold for comedians. Sigh. #TrumpWillKillUsAll,04/01/2020,covid-19
#tanka #micropoetry #COVID19 after coffee gettin' stoned hatin' on Trump then goin' outside to talk at the starlings,04/01/2020,covid-19
"During these tough times with the whole Covid-19 outbreak, it is still my duty to protect the Health of the nation by fixing leaking pipes, unclogging drains, and having emergency water… https://www.instagram.com/p/B-dOZvjlSIUyr_qzGqhvSFplzqIitKB57w2rRc0/?igshid=58wvik4kn4gl",04/01/2020,covid-19
"My pal Cola! Cola’s dad is an Emergency RN at @Sunnybrook putting in serious #COVID19 work, so we spent this glorious day together! #getoutside – at Davisville village",04/01/2020,covid-19
"Adam Schlessinger dead at 52 from COVID-19, co-founder of one of my all-time favorite bands, Fountains of Wayne, and composer of That Thing You Do. RIP Adam. Looks like the band reunion will have to wait",04/01/2020,covid-19
"Mi mamá me tiene viendo en Youtube teorías conspirativas del COVID-19, y según este video esta pandemia la anunciaron desde 2018 en Netflix.",04/01/2020,covid-19
Our president is jealous that covid-19 is getting all the attention,04/01/2020,covid-19
"I heard the heat kills the COVID-19, in that case come try out crawfish for delivery or pick up ",04/01/2020,covid-19
